TRIP_ID,SPACE_AND_TIME
1378247511620000297,"[[-8.585532, 41.176476, 1378247511], [-8.585523, 41.176449, 1378247526], [-8.585496, 41.176458, 1378247541], [-8.585496, 41.176467, 1378247556], [-8.585505, 41.176467, 1378247571], [-8.585514, 41.176449, 1378247586], [-8.585532, 41.176449, 1378247601], [-8.585559, 41.176413, 1378247616], [-8.585964, 41.175747, 1378247631], [-8.586666, 41.174181, 1378247646], [-8.587629, 41.172354, 1378247661], [-8.588781, 41.17059, 1378247676], [-8.590464, 41.169033, 1378247691], [-8.592579, 41.167836, 1378247706], [-8.594865, 41.166855, 1378247721], [-8.597529, 41.166027, 1378247736], [-8.598483, 41.165631, 1378247751], [-8.600337, 41.164821, 1378247766], [-8.601354, 41.163993, 1378247781], [-8.602245, 41.163255, 1378247796], [-8.603649, 41.162166, 1378247811], [-8.603856, 41.162085, 1378247826], [-8.604702, 41.161347, 1378247841], [-8.60562, 41.159934, 1378247856], [-8.60553, 41.159088, 1378247871], [-8.604585, 41.158485, 1378247886], [-8.604702, 41.156757, 1378247901], [-8.604765, 41.155137, 1378247916], [-8.604738, 41.154957, 1378247931], [-8.604783, 41.154561, 1378247946], [-8.605197, 41.153535, 1378247961], [-8.605215, 41.15367, 1378247976], [-8.606646, 41.153571, 1378247991], [-8.608563, 41.153625, 1378248006], [-8.609814, 41.153625, 1378248021], [-8.610021, 41.153517, 1378248036], [-8.610102, 41.152086, 1378248051], [-8.610507, 41.151429, 1378248066], [-8.610903, 41.150547, 1378248081], [-8.61129, 41.149647, 1378248096], [-8.61129, 41.148171, 1378248111], [-8.611533, 41.146794, 1378248126], [-8.61102, 41.146029, 1378248141], [-8.610903, 41.145669, 1378248156], [-8.610885, 41.14566, 1378248171], [-8.611389, 41.144787, 1378248186], [-8.612442, 41.144121, 1378248201], [-8.613378, 41.143392, 1378248216], [-8.614548, 41.142816, 1378248231], [-8.615358, 41.142537, 1378248246], [-8.61534, 41.14134, 1378248261], [-8.615223, 41.140818, 1378248276], [-8.614494, 41.141133, 1378248291], [-8.614503, 41.141862, 1378248306], [-8.614359, 41.142312, 1378248321], [-8.614467, 41.142852, 1378248336], [-8.614683, 41.143032, 1378248351], [-8.614665, 41.143032, 1378248366], [-8.614737, 41.143005, 1378248381], [-8.614773, 41.143005, 1378248396]]"
1378246943620000465,"[[-8.605548, 41.153598, 1378246943], [-8.606619, 41.153562, 1378246958], [-8.608131, 41.153634, 1378246973], [-8.609265, 41.15349, 1378246988], [-8.609454, 41.153607, 1378247003], [-8.609733, 41.153634, 1378247018], [-8.609328, 41.154498, 1378247033], [-8.60922, 41.157045, 1378247048], [-8.609193, 41.157252, 1378247063], [-8.609175, 41.157315, 1378247078], [-8.607186, 41.15763, 1378247093], [-8.606088, 41.158989, 1378247108], [-8.604882, 41.158872, 1378247123], [-8.604486, 41.159637, 1378247138], [-8.604495, 41.159979, 1378247153], [-8.603739, 41.160285, 1378247168], [-8.601003, 41.15943, 1378247183], [-8.598582, 41.158827, 1378247198], [-8.596701, 41.159547, 1378247213], [-8.594514, 41.160213, 1378247228], [-8.592804, 41.160672, 1378247243], [-8.59266, 41.160762, 1378247258], [-8.59266, 41.160816, 1378247273], [-8.592606, 41.160897, 1378247288], [-8.591553, 41.161554, 1378247303], [-8.59014, 41.163192, 1378247318], [-8.589726, 41.163678, 1378247333], [-8.589654, 41.163777, 1378247348], [-8.588961, 41.164938, 1378247363], [-8.587998, 41.166522, 1378247378], [-8.584767, 41.166504, 1378247393], [-8.58195, 41.164245, 1378247408], [-8.581599, 41.161014, 1378247423], [-8.583057, 41.157549, 1378247438], [-8.582976, 41.154849, 1378247453], [-8.580609, 41.152122, 1378247468], [-8.580177, 41.149512, 1378247483], [-8.580942, 41.146965, 1378247498], [-8.578899, 41.145705, 1378247513], [-8.577702, 41.144535, 1378247528], [-8.575722, 41.143914, 1378247543], [-8.573454, 41.143932, 1378247558], [-8.570889, 41.144724, 1378247573], [-8.568495, 41.14674, 1378247588], [-8.566542, 41.144427, 1378247603], [-8.564202, 41.144904, 1378247618], [-8.561484, 41.144769, 1378247633], [-8.557272, 41.144103, 1378247648], [-8.556255, 41.145183, 1378247663], [-8.554878, 41.145993, 1378247678], [-8.553303, 41.144589, 1378247693], [-8.550225, 41.143716, 1378247708], [-8.547759, 41.143068, 1378247723], [-8.546571, 41.142492, 1378247738], [-8.545329, 41.141538, 1378247753], [-8.543988, 41.140395, 1378247768], [-8.540856, 41.139684, 1378247783], [-8.539389, 41.139315, 1378247798], [-8.538084, 41.13864, 1378247813], [-8.53668, 41.139243, 1378247828], [-8.534475, 41.1399, 1378247843], [-8.532369, 41.140323, 1378247858], [-8.532594, 41.141394, 1378247873]]"
1378247522620000304,"[[-8.610012, 41.14098, 1378247522], [-8.61003, 41.140944, 1378247537], [-8.610003, 41.140962, 1378247552], [-8.610714, 41.141295, 1378247567], [-8.613846, 41.141277, 1378247582], [-8.61453, 41.141601, 1378247597], [-8.614143, 41.142609, 1378247612], [-8.613162, 41.143446, 1378247627], [-8.612028, 41.144184, 1378247642], [-8.611371, 41.144706, 1378247657], [-8.611371, 41.144796, 1378247672], [-8.611371, 41.144841, 1378247687], [-8.610804, 41.145345, 1378247702], [-8.610552, 41.146038, 1378247717], [-8.610381, 41.14611, 1378247732], [-8.609958, 41.146407, 1378247747], [-8.60895, 41.146848, 1378247762], [-8.608725, 41.147325, 1378247777], [-8.610309, 41.147721, 1378247792], [-8.610696, 41.147901, 1378247807], [-8.61084, 41.147964, 1378247822], [-8.610615, 41.1489, 1378247837], [-8.61057, 41.148981, 1378247852], [-8.610417, 41.149224, 1378247867], [-8.610237, 41.150412, 1378247882], [-8.609562, 41.151672, 1378247897], [-8.610012, 41.152824, 1378247912], [-8.609508, 41.153472, 1378247927], [-8.609769, 41.153679, 1378247942], [-8.610282, 41.153697, 1378247957], [-8.610273, 41.153697, 1378247972], [-8.610273, 41.153715, 1378247987]]"
1378248203620000430,"[[-8.655768, 41.170437, 1378248203], [-8.654256, 41.169843, 1378248218], [-8.652042, 41.169186, 1378248233], [-8.650188, 41.169096, 1378248248], [-8.648523, 41.170275, 1378248263], [-8.647191, 41.170104, 1378248278], [-8.645706, 41.169501, 1378248293], [-8.644932, 41.169285, 1378248308], [-8.642772, 41.167656, 1378248323], [-8.640657, 41.165964, 1378248338], [-8.638425, 41.164614, 1378248353], [-8.636661, 41.164353, 1378248368], [-8.636688, 41.164353, 1378248383], [-8.635374, 41.163939, 1378248398], [-8.633565, 41.163246, 1378248413], [-8.632746, 41.162247, 1378248428], [-8.632215, 41.161545, 1378248443], [-8.631099, 41.160168, 1378248458], [-8.630064, 41.158881, 1378248473], [-8.63028, 41.158089, 1378248488], [-8.629938, 41.157207, 1378248503], [-8.62947, 41.156982, 1378248518], [-8.628408, 41.156847, 1378248533], [-8.627472, 41.155515, 1378248548], [-8.626842, 41.15466, 1378248563], [-8.626392, 41.153193, 1378248578], [-8.626257, 41.152734, 1378248593], [-8.626248, 41.152743, 1378248608], [-8.626239, 41.152743, 1378248623], [-8.626221, 41.152734, 1378248638], [-8.625807, 41.151294, 1378248653], [-8.625708, 41.149827, 1378248668], [-8.6256, 41.148972, 1378248683], [-8.625546, 41.148657, 1378248698], [-8.623575, 41.148027, 1378248713], [-8.621604, 41.147532, 1378248728], [-8.620362, 41.147091, 1378248743], [-8.620146, 41.146173, 1378248758], [-8.61876, 41.146227, 1378248773], [-8.61768, 41.146254, 1378248788], [-8.61768, 41.146191, 1378248803], [-8.617671, 41.146182, 1378248818], [-8.61768, 41.146173, 1378248833], [-8.617689, 41.146173, 1378248848], [-8.61768, 41.146173, 1378248863]]"
1378246464620000624,"[[-8.610849, 41.145543, 1378246464], [-8.610804, 41.145597, 1378246479], [-8.610597, 41.146002, 1378246494], [-8.609382, 41.146785, 1378246509], [-8.608977, 41.147505, 1378246524], [-8.610633, 41.147901, 1378246539], [-8.610651, 41.14791, 1378246554], [-8.610696, 41.147874, 1378246569], [-8.611308, 41.147865, 1378246584], [-8.611605, 41.146335, 1378246599], [-8.611614, 41.146236, 1378246614], [-8.611632, 41.146101, 1378246629], [-8.610804, 41.14602, 1378246644], [-8.610912, 41.145291, 1378246659], [-8.610678, 41.144184, 1378246674], [-8.609967, 41.14332, 1378246689], [-8.607663, 41.142663, 1378246704], [-8.60535, 41.14296, 1378246719], [-8.604504, 41.143914, 1378246734], [-8.602227, 41.143149, 1378246749], [-8.601678, 41.141061, 1378246764], [-8.601156, 41.138253, 1378246779], [-8.601444, 41.137434, 1378246794], [-8.601453, 41.137434, 1378246809], [-8.601642, 41.137335, 1378246824], [-8.603784, 41.137677, 1378246839], [-8.60445, 41.136588, 1378246854], [-8.60427, 41.134419, 1378246869], [-8.603496, 41.134329, 1378246884], [-8.601273, 41.135616, 1378246899], [-8.59968, 41.136795, 1378246914], [-8.598204, 41.13711, 1378246929], [-8.598051, 41.137146, 1378246944], [-8.598069, 41.137137, 1378246959]]"
1378247133620000569,"[[-8.583381, 41.158089, 1378247133], [-8.58411, 41.158332, 1378247148], [-8.58573, 41.157684, 1378247163], [-8.588718, 41.15727, 1378247178], [-8.591112, 41.156676, 1378247193], [-8.591112, 41.156514, 1378247208], [-8.59185, 41.156271, 1378247223], [-8.593983, 41.156001, 1378247238], [-8.594523, 41.156334, 1378247253], [-8.594568, 41.156505, 1378247268], [-8.595306, 41.155218, 1378247283], [-8.59545, 41.154741, 1378247298], [-8.595954, 41.153958, 1378247313], [-8.598456, 41.153544, 1378247328], [-8.599356, 41.153445, 1378247343], [-8.599401, 41.153454, 1378247358], [-8.59941, 41.15349, 1378247373], [-8.59995, 41.153283, 1378247388], [-8.601966, 41.153346, 1378247403], [-8.602227, 41.153346, 1378247418], [-8.602236, 41.153364, 1378247433], [-8.602371, 41.153598, 1378247448], [-8.602875, 41.154291, 1378247463], [-8.602974, 41.154318, 1378247478], [-8.604378, 41.154723, 1378247493], [-8.60481, 41.153985, 1378247508], [-8.606061, 41.153625, 1378247523], [-8.607231, 41.153625, 1378247538], [-8.607015, 41.153643, 1378247553], [-8.608212, 41.15367, 1378247568], [-8.610363, 41.153616, 1378247583], [-8.611929, 41.153832, 1378247598], [-8.611893, 41.154525, 1378247613], [-8.611902, 41.154651, 1378247628], [-8.611947, 41.15466, 1378247643]]"
1378247081620000492,"[[-8.639631, 41.166036, 1378247081], [-8.640738, 41.166189, 1378247096], [-8.642619, 41.167719, 1378247111], [-8.643771, 41.169141, 1378247126], [-8.642259, 41.170518, 1378247141], [-8.642997, 41.170419, 1378247156], [-8.643807, 41.17032, 1378247171], [-8.644761, 41.168988, 1378247186], [-8.646903, 41.16987, 1378247201], [-8.648316, 41.170527, 1378247216], [-8.649261, 41.169627, 1378247231], [-8.64855, 41.169294, 1378247246], [-8.648406, 41.169411, 1378247261], [-8.648415, 41.169447, 1378247276], [-8.64855, 41.169366, 1378247291], [-8.64855, 41.169339, 1378247306], [-8.64855, 41.169321, 1378247321], [-8.64855, 41.169294, 1378247336], [-8.648559, 41.169276, 1378247351], [-8.648568, 41.169258, 1378247366], [-8.648568, 41.169258, 1378247381], [-8.648568, 41.169258, 1378247396], [-8.648568, 41.169258, 1378247411], [-8.648568, 41.169267, 1378247426], [-8.648496, 41.169231, 1378247441], [-8.648523, 41.16924, 1378247456], [-8.648487, 41.169204, 1378247471], [-8.648469, 41.169204, 1378247486], [-8.648478, 41.169213, 1378247501], [-8.648505, 41.169231, 1378247516], [-8.648487, 41.169222, 1378247531], [-8.648487, 41.16924, 1378247546], [-8.648487, 41.16924, 1378247561], [-8.648496, 41.16924, 1378247576], [-8.648532, 41.169258, 1378247591], [-8.648559, 41.169267, 1378247606], [-8.648559, 41.169267, 1378247621], [-8.648559, 41.169267, 1378247636], [-8.64855, 41.169276, 1378247651], [-8.649261, 41.169609, 1378247666], [-8.648316, 41.170419, 1378247681], [-8.647083, 41.170014, 1378247696], [-8.645706, 41.169528, 1378247711], [-8.645202, 41.16951, 1378247726], [-8.644401, 41.168952, 1378247741], [-8.642142, 41.167053, 1378247756], [-8.639991, 41.165262, 1378247771], [-8.639064, 41.164794, 1378247786], [-8.640162, 41.165748, 1378247801], [-8.639361, 41.166009, 1378247816], [-8.639226, 41.166018, 1378247831], [-8.639208, 41.166009, 1378247846], [-8.639235, 41.166, 1378247861]]"
1378248001620000004,"[[-8.613864, 41.141331, 1378248001], [-8.613918, 41.141295, 1378248016], [-8.614269, 41.141313, 1378248031], [-8.614773, 41.14125, 1378248046], [-8.615601, 41.140899, 1378248061], [-8.617086, 41.140728, 1378248076], [-8.618841, 41.141565, 1378248091], [-8.620542, 41.142753, 1378248106], [-8.622144, 41.14377, 1378248121], [-8.624385, 41.144535, 1378248136], [-8.626536, 41.144778, 1378248151], [-8.628597, 41.144733, 1378248166], [-8.630451, 41.145399, 1378248181], [-8.631387, 41.146335, 1378248196], [-8.629839, 41.146461, 1378248211], [-8.628417, 41.14548, 1378248226], [-8.626797, 41.145363, 1378248241], [-8.624844, 41.145525, 1378248256], [-8.623296, 41.145651, 1378248271], [-8.622153, 41.145759, 1378248286], [-8.620731, 41.145975, 1378248301], [-8.620371, 41.145993, 1378248316], [-8.620371, 41.145975, 1378248331], [-8.62038, 41.145966, 1378248346], [-8.62038, 41.145984, 1378248361], [-8.619957, 41.146101, 1378248376], [-8.61813, 41.146344, 1378248391], [-8.617914, 41.146344, 1378248406], [-8.617887, 41.146344, 1378248421], [-8.617527, 41.145714, 1378248436], [-8.61687, 41.144832, 1378248451], [-8.615628, 41.145444, 1378248466], [-8.614521, 41.145885, 1378248481], [-8.614116, 41.146236, 1378248496], [-8.614656, 41.14656, 1378248511], [-8.61471, 41.146605, 1378248526], [-8.61471, 41.146605, 1378248541], [-8.614728, 41.146605, 1378248556]]"
1378247646620000120,"[[-8.610777, 41.140683, 1378247646], [-8.610768, 41.14071, 1378247661], [-8.610741, 41.140719, 1378247676], [-8.610363, 41.140791, 1378247691], [-8.610264, 41.1408, 1378247706], [-8.610057, 41.140845, 1378247721], [-8.610165, 41.141016, 1378247736], [-8.613369, 41.14152, 1378247751], [-8.613972, 41.141304, 1378247766], [-8.614332, 41.141844, 1378247781], [-8.614026, 41.142762, 1378247796], [-8.612766, 41.143752, 1378247811], [-8.611515, 41.144661, 1378247826], [-8.611173, 41.145003, 1378247841], [-8.611146, 41.145048, 1378247856], [-8.611146, 41.145048, 1378247871], [-8.61093, 41.145183, 1378247886], [-8.610705, 41.145975, 1378247901], [-8.610246, 41.146326, 1378247916], [-8.609193, 41.146884, 1378247931], [-8.608797, 41.14755, 1378247946], [-8.608293, 41.148477, 1378247961], [-8.607483, 41.149764, 1378247976], [-8.607267, 41.149998, 1378247991], [-8.607249, 41.150016, 1378248006], [-8.606907, 41.150745, 1378248021], [-8.605728, 41.151042, 1378248036], [-8.604189, 41.151123, 1378248051], [-8.602695, 41.151078, 1378248066], [-8.602389, 41.151069, 1378248081], [-8.602452, 41.151852, 1378248096], [-8.60265, 41.153463, 1378248111], [-8.602614, 41.155308, 1378248126], [-8.602173, 41.156739, 1378248141], [-8.602011, 41.157261, 1378248156], [-8.602056, 41.157243, 1378248171], [-8.602065, 41.157261, 1378248186]]"
1378248651620000450,"[[-8.600157, 41.182668, 1378248651], [-8.600166, 41.182677, 1378248666], [-8.599779, 41.182659, 1378248681], [-8.598303, 41.18229, 1378248696], [-8.597925, 41.1822, 1378248711], [-8.597214, 41.182083, 1378248726], [-8.59518, 41.181633, 1378248741], [-8.591976, 41.180391, 1378248756], [-8.588124, 41.179599, 1378248771], [-8.585064, 41.180805, 1378248786], [-8.582994, 41.180967, 1378248801], [-8.580258, 41.180589, 1378248816], [-8.577099, 41.180886, 1378248831], [-8.57439, 41.180094, 1378248846], [-8.571618, 41.180013, 1378248861], [-8.569737, 41.179716, 1378248876], [-8.568261, 41.180895, 1378248891], [-8.566389, 41.181552, 1378248906], [-8.565102, 41.180238, 1378248921], [-8.563356, 41.178168, 1378248936], [-8.561412, 41.177466, 1378248951], [-8.559891, 41.177448, 1378248966], [-8.558541, 41.176719, 1378248981], [-8.556768, 41.175099, 1378248996], [-8.55549, 41.173614, 1378249011], [-8.554491, 41.172633, 1378249026], [-8.55297, 41.171148, 1378249041], [-8.551215, 41.169636, 1378249056], [-8.548659, 41.168925, 1378249071], [-8.546391, 41.168781, 1378249086], [-8.543943, 41.168439, 1378249101], [-8.542521, 41.168295, 1378249116], [-8.540505, 41.166918, 1378249131], [-8.540271, 41.16456, 1378249146], [-8.539641, 41.163831, 1378249161], [-8.537499, 41.163237, 1378249176], [-8.535114, 41.16213, 1378249191], [-8.532774, 41.161329, 1378249206], [-8.531091, 41.160816, 1378249221], [-8.529192, 41.159934, 1378249236], [-8.526861, 41.160051, 1378249251], [-8.525277, 41.159655, 1378249266], [-8.523756, 41.159232, 1378249281], [-8.521821, 41.159007, 1378249296], [-8.519877, 41.159637, 1378249311], [-8.518338, 41.160222, 1378249326], [-8.518257, 41.161266, 1378249341], [-8.518257, 41.162211, 1378249356], [-8.517492, 41.1624, 1378249371], [-8.517438, 41.162958, 1378249386], [-8.516943, 41.163417, 1378249401], [-8.516682, 41.163939, 1378249416], [-8.515764, 41.16384, 1378249431], [-8.515674, 41.163858, 1378249446], [-8.515683, 41.163885, 1378249461], [-8.515683, 41.163903, 1378249476]]"
1378248531620000473,"[[-8.572563, 41.163444, 1378248531], [-8.573004, 41.163192, 1378248546], [-8.574228, 41.162589, 1378248561], [-8.574669, 41.162571, 1378248576], [-8.5761, 41.164056, 1378248591], [-8.577126, 41.165541, 1378248606], [-8.578386, 41.16519, 1378248621], [-8.580438, 41.164065, 1378248636], [-8.582436, 41.16393, 1378248651], [-8.583579, 41.163399, 1378248666], [-8.583921, 41.163417, 1378248681], [-8.586513, 41.163786, 1378248696], [-8.588943, 41.164227, 1378248711], [-8.589015, 41.164218, 1378248726], [-8.589024, 41.164209, 1378248741], [-8.5896, 41.164092, 1378248756], [-8.589636, 41.164083, 1378248771], [-8.589996, 41.163651, 1378248786], [-8.591391, 41.162094, 1378248801], [-8.592966, 41.160672, 1378248816], [-8.595414, 41.160447, 1378248831], [-8.596611, 41.160825, 1378248846], [-8.597979, 41.161113, 1378248861], [-8.598618, 41.161167, 1378248876], [-8.601462, 41.160987, 1378248891], [-8.602182, 41.161347, 1378248906], [-8.602146, 41.161518, 1378248921], [-8.602128, 41.161572, 1378248936], [-8.60211, 41.161608, 1378248951]]"
1378248851620000424,"[[-8.627598, 41.134365, 1378248851], [-8.628219, 41.135841, 1378248866], [-8.628804, 41.13756, 1378248881], [-8.631369, 41.139567, 1378248896], [-8.634699, 41.141241, 1378248911], [-8.636679, 41.143716, 1378248926], [-8.639262, 41.143896, 1378248941], [-8.639991, 41.146326, 1378248956], [-8.640882, 41.150007, 1378248971]]"
1378248747620000197,"[[-8.609607, 41.151276, 1378248747], [-8.609607, 41.151249, 1378248762], [-8.609544, 41.151312, 1378248777], [-8.609562, 41.151321, 1378248792], [-8.609832, 41.151879, 1378248807], [-8.609994, 41.153355, 1378248822], [-8.609382, 41.15358, 1378248837], [-8.609688, 41.153661, 1378248852], [-8.61003, 41.153652, 1378248867], [-8.611659, 41.153868, 1378248882], [-8.612055, 41.154966, 1378248897], [-8.613801, 41.155461, 1378248912], [-8.616465, 41.155911, 1378248927], [-8.617842, 41.156064, 1378248942], [-8.617833, 41.1561, 1378248957], [-8.617833, 41.1561, 1378248972], [-8.617914, 41.1561, 1378248987], [-8.619435, 41.156271, 1378249002], [-8.620659, 41.156766, 1378249017], [-8.622045, 41.157855, 1378249032], [-8.624196, 41.15907, 1378249047], [-8.624673, 41.160393, 1378249062], [-8.624745, 41.162112, 1378249077], [-8.624772, 41.163201, 1378249092], [-8.62479, 41.163669, 1378249107], [-8.624799, 41.164173, 1378249122], [-8.624835, 41.164686, 1378249137], [-8.625024, 41.166423, 1378249152], [-8.625114, 41.166549, 1378249167], [-8.625267, 41.167089, 1378249182], [-8.625609, 41.168835, 1378249197], [-8.62605, 41.171094, 1378249212], [-8.626743, 41.173488, 1378249227], [-8.627688, 41.175531, 1378249242], [-8.628561, 41.177232, 1378249257], [-8.628462, 41.178222, 1378249272], [-8.626941, 41.178717, 1378249287], [-8.625159, 41.179284, 1378249302], [-8.624304, 41.1795, 1378249317], [-8.62425, 41.179446, 1378249332], [-8.624277, 41.179446, 1378249347]]"
1378248267620000520,"[[-8.569953, 41.159736, 1378248267], [-8.570259, 41.159223, 1378248282], [-8.569656, 41.159115, 1378248297], [-8.568072, 41.160087, 1378248312], [-8.566866, 41.161392, 1378248327], [-8.56683, 41.163156, 1378248342], [-8.567226, 41.164434, 1378248357], [-8.567982, 41.165955, 1378248372], [-8.56845, 41.166261, 1378248387], [-8.566488, 41.166378, 1378248402], [-8.564787, 41.166909, 1378248417], [-8.563005, 41.167503, 1378248432], [-8.562924, 41.167395, 1378248447], [-8.562933, 41.167413, 1378248462], [-8.562933, 41.167422, 1378248477]]"
1378248133620000231,"[[-8.629812, 41.177682, 1378248133], [-8.628966, 41.17806, 1378248148], [-8.628237, 41.176566, 1378248163], [-8.627517, 41.174712, 1378248178], [-8.626437, 41.17257, 1378248193], [-8.625879, 41.170293, 1378248208], [-8.625528, 41.168682, 1378248223], [-8.625285, 41.167647, 1378248238], [-8.625051, 41.166864, 1378248253], [-8.624898, 41.165352, 1378248268], [-8.624898, 41.164992, 1378248283], [-8.624925, 41.165001, 1378248298], [-8.624862, 41.164992, 1378248313], [-8.624799, 41.164317, 1378248328], [-8.624808, 41.163849, 1378248343], [-8.624799, 41.163822, 1378248358], [-8.6247, 41.162607, 1378248373], [-8.6247, 41.160861, 1378248388], [-8.624754, 41.159997, 1378248403], [-8.623953, 41.158854, 1378248418], [-8.622468, 41.157909, 1378248433], [-8.622702, 41.156856, 1378248448], [-8.622648, 41.155857, 1378248463], [-8.621451, 41.155938, 1378248478], [-8.619732, 41.155308, 1378248493], [-8.619264, 41.155272, 1378248508], [-8.619264, 41.155344, 1378248523], [-8.618913, 41.154957, 1378248538], [-8.618355, 41.154174, 1378248553], [-8.617554, 41.15277, 1378248568], [-8.61732, 41.151159, 1378248583], [-8.617032, 41.150376, 1378248598], [-8.616105, 41.148585, 1378248613], [-8.616051, 41.147343, 1378248628], [-8.61723, 41.147154, 1378248643], [-8.617743, 41.147163, 1378248658], [-8.617797, 41.146884, 1378248673], [-8.617725, 41.146416, 1378248688], [-8.6175, 41.145525, 1378248703], [-8.6166, 41.144985, 1378248718], [-8.615025, 41.145714, 1378248733], [-8.613612, 41.14593, 1378248748], [-8.612028, 41.146038, 1378248763], [-8.611137, 41.146533, 1378248778]]"
1378248178620000031,"[[-8.617599, 41.146146, 1378248178], [-8.617581, 41.146065, 1378248193], [-8.617347, 41.145111, 1378248208], [-8.616285, 41.145156, 1378248223], [-8.615394, 41.14584, 1378248238], [-8.615331, 41.146641, 1378248253], [-8.615223, 41.146956, 1378248268], [-8.61525, 41.147109, 1378248283], [-8.615691, 41.147235, 1378248298], [-8.616096, 41.147253, 1378248313], [-8.617347, 41.147217, 1378248328], [-8.618094, 41.147865, 1378248343], [-8.619048, 41.148612, 1378248358], [-8.619876, 41.148423, 1378248373], [-8.620605, 41.148684, 1378248388], [-8.620929, 41.149845, 1378248403], [-8.621271, 41.15151, 1378248418], [-8.62083, 41.152329, 1378248433], [-8.620848, 41.152428, 1378248448], [-8.62092, 41.152869, 1378248463], [-8.620956, 41.154444, 1378248478], [-8.620938, 41.15538, 1378248493], [-8.620821, 41.15637, 1378248508], [-8.621541, 41.157675, 1378248523], [-8.623539, 41.158575, 1378248538], [-8.623881, 41.159178, 1378248553], [-8.622801, 41.159853, 1378248568], [-8.621784, 41.160339, 1378248583], [-8.621118, 41.160744, 1378248598], [-8.620929, 41.162085, 1378248613], [-8.620902, 41.162526, 1378248628], [-8.620884, 41.162607, 1378248643], [-8.620866, 41.162751, 1378248658], [-8.620839, 41.162886, 1378248673], [-8.620677, 41.163723, 1378248688], [-8.620614, 41.164263, 1378248703], [-8.620443, 41.165505, 1378248718], [-8.620344, 41.166711, 1378248733], [-8.620281, 41.167116, 1378248748], [-8.620236, 41.167224, 1378248763], [-8.6202, 41.167296, 1378248778], [-8.6202, 41.167323, 1378248793], [-8.620209, 41.167332, 1378248808], [-8.620254, 41.167359, 1378248823]]"
1378246456620000005,"[[-8.616231, 41.147136, 1378246456], [-8.617149, 41.147226, 1378246471], [-8.61813, 41.147775, 1378246486], [-8.619147, 41.148639, 1378246501], [-8.620191, 41.148558, 1378246516], [-8.620758, 41.149098, 1378246531], [-8.621055, 41.1507, 1378246546], [-8.620803, 41.152365, 1378246561], [-8.620911, 41.154192, 1378246576], [-8.620776, 41.156316, 1378246591], [-8.621451, 41.156649, 1378246606]]"
1378246498620000216,"[[-8.664948, 41.148189, 1378246498], [-8.665326, 41.148126, 1378246513], [-8.665488, 41.148036, 1378246528], [-8.665362, 41.148018, 1378246543], [-8.663868, 41.147982, 1378246558], [-8.662518, 41.14773, 1378246573], [-8.660898, 41.147343, 1378246588], [-8.65899, 41.146848, 1378246603], [-8.65719, 41.147046, 1378246618], [-8.655561, 41.147847, 1378246633], [-8.653608, 41.148342, 1378246648], [-8.651592, 41.148126, 1378246663], [-8.649909, 41.147892, 1378246678], [-8.648289, 41.148261, 1378246693], [-8.646885, 41.148468, 1378246708], [-8.645508, 41.14836, 1378246723], [-8.644104, 41.14818, 1378246738], [-8.642781, 41.148045, 1378246753], [-8.642529, 41.148054, 1378246768], [-8.640612, 41.148423, 1378246783], [-8.638425, 41.148396, 1378246798], [-8.636589, 41.148252, 1378246813], [-8.635122, 41.14791, 1378246828], [-8.633736, 41.147442, 1378246843], [-8.632521, 41.146794, 1378246858], [-8.631207, 41.145948, 1378246873], [-8.629866, 41.145093, 1378246888], [-8.62803, 41.144661, 1378246903], [-8.626077, 41.144769, 1378246918], [-8.624403, 41.144544, 1378246933], [-8.623008, 41.144103, 1378246948], [-8.621532, 41.143536, 1378246963], [-8.620191, 41.142483, 1378246978], [-8.618904, 41.141628, 1378246993], [-8.617752, 41.14107, 1378247008], [-8.616636, 41.140575, 1378247023], [-8.615475, 41.140737, 1378247038], [-8.614494, 41.141142, 1378247053], [-8.614386, 41.141772, 1378247068], [-8.614197, 41.142402, 1378247083], [-8.613477, 41.143167, 1378247098], [-8.612721, 41.143689, 1378247113], [-8.611686, 41.144382, 1378247128], [-8.611272, 41.144661, 1378247143], [-8.611164, 41.14476, 1378247158], [-8.611128, 41.14485, 1378247173], [-8.611092, 41.14494, 1378247188], [-8.610903, 41.145165, 1378247203], [-8.610651, 41.145993, 1378247218], [-8.609886, 41.146587, 1378247233], [-8.608725, 41.147136, 1378247248], [-8.608734, 41.147325, 1378247263], [-8.60859, 41.147577, 1378247278], [-8.607861, 41.148531, 1378247293], [-8.606457, 41.148585, 1378247308], [-8.606034, 41.14854, 1378247323], [-8.604369, 41.148099, 1378247338], [-8.60391, 41.14737, 1378247353]]"
